source,target,source_models,target_models,edge_width
Blautia_obeum_ATCC_29174_1,Bacteroides_caccae_ATCC_43185_0,Blautia_obeum_ATCC_29174,Bacteroides_caccae_ATCC_43185,0.0323878960240397
Blautia_obeum_ATCC_29174_1,_hylemonae_DSM_15053_0,Blautia_obeum_ATCC_29174,Clostridium_hylemonae_DSM_15053,0.101457856708518
Blautia_obeum_ATCC_29174_1,_methoxybenzovorans_SR3_2,Blautia_obeum_ATCC_29174,Clostridium_methoxybenzovorans_SR3,0.0956950836155858
Blautia_obeum_ATCC_29174_1,Marvinbryantia_formatexigens_0,Blautia_obeum_ATCC_29174,Marvinbryantia_formatexigens_I_52_DSM_14469,0.0235022973362009
Blautia_obeum_ATCC_29174_1,Ruminococcus_champanellensis_18P13_JCM_17042_4,Blautia_obeum_ATCC_29174,Ruminococcus_champanellensis_18P13,-0.0362496525714179
Blautia_obeum_ATCC_29174_1,_lactaris_ATCC_29176_9,Blautia_obeum_ATCC_29174,Ruminococcus_lactaris_ATCC_29176,-0.0091646671112207
Blautia_obeum_ATCC_29174_1,_methoxybenzovorans_SR3_26,Blautia_obeum_ATCC_29174,Clostridium_methoxybenzovorans_SR3,-0.0707621130763348
Blautia_obeum_ATCC_29174_1,Pseudoramibacter_alactolyticus_ATCC_23263_0,Blautia_obeum_ATCC_29174,Pseudoramibacter_alactolyticus_ATCC_23263,-0.002327676844922
Blautia_obeum_ATCC_29174_1,Pseudoflavonifractor_capillosus_ATCC_29799_26,Blautia_obeum_ATCC_29174,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0297058653995257
Blautia_obeum_ATCC_29174_1,Kandleria_vitulina_DSM_20405_1,Blautia_obeum_ATCC_29174,Kandleria_vitulina_DSM_20405,-0.0519471007621182
_methylpentosum_3,_methylpentosum_4,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,0.0791620247323023
_methylpentosum_3,_lactaris_ATCC_29176_1,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_lactaris_ATCC_29176,0.0694377995734133
_methylpentosum_3,Coprococcus_comes_ATCC_27758_0,Clostridium_methylpentosum_R2_DSM_5476,Coprococcus_comes_ATCC_27758,0.123497174922112
_methylpentosum_3,Parabacteroides_merdae_ATCC_43184_0,Clostridium_methylpentosum_R2_DSM_5476,Parabacteroides_merdae_ATCC_43184,-0.0017609318478502
_methylpentosum_3,_methoxybenzovorans_SR3_0,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,0.0116391639375066
_methylpentosum_3,_gnavus_ATCC_29149_2,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_gnavus_ATCC_29149,0.0257250385753674
_methylpentosum_3,Enterococcus_dispar_ATCC_51266_0,Clostridium_methylpentosum_R2_DSM_5476,Enterococcus_dispar_ATCC_51266,-0.0282452700947872
_methylpentosum_3,_lactaris_ATCC_29176_7,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_lactaris_ATCC_29176,-0.0254727415691416
_methylpentosum_3,Geobacillus_vulcani_PSS1_0,Clostridium_methylpentosum_R2_DSM_5476,Geobacillus_vulcani_PSS1,-0.0273511681241191
_methylpentosum_3,_methoxybenzovorans_SR3_18,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,-0.0077137131933361
_spiroforme_DSM_1552_0,Blautia_producta_ATCC_27340_DSM_2950_0,Clostridium_spiroforme_DSM_1552,Blautia_producta_DSM_2950,0.109126487380624
_spiroforme_DSM_1552_0,Parabacteroides_merdae_ATCC_43184_0,Clostridium_spiroforme_DSM_1552,Parabacteroides_merdae_ATCC_43184,-0.0094069875447813
_spiroforme_DSM_1552_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_0,Clostridium_spiroforme_DSM_1552,Clostridium_cellobioparum_DSM_1351,0.0833095487878947
_spiroforme_DSM_1552_0,Bifidobacterium_catenulatum_subsp._kashiwanohense_JCM_15439_DSM_21854_1,Clostridium_spiroforme_DSM_1552,Bifidobacterium_kashiwanohense_DSM_21854,-0.0009586336661708
_spiroforme_DSM_1552_0,_spiroforme_DSM_1552_1,Clostridium_spiroforme_DSM_1552,Clostridium_spiroforme_DSM_1552,-0.0589161346361926
_spiroforme_DSM_1552_0,Eubacterium_sulci_ATCC_35585_0,Clostridium_spiroforme_DSM_1552,Eubacterium_sulci_ATCC_35585,-0.0152102905000906
_spiroforme_DSM_1552_0,Alistipes_indistinctus_YIT_12060_0,Clostridium_spiroforme_DSM_1552,Alistipes_indistinctus_YIT_12060,0.0152263171817296
_spiroforme_DSM_1552_0,Methanosphaera_stadtmanae_DSM_3091_0,Clostridium_spiroforme_DSM_1552,Methanosphaera_stadtmanae_DSM_3091,-0.0192669041886153
_spiroforme_DSM_1552_0,Tyzzerella_nexilis_DSM_1787_0,Clostridium_spiroforme_DSM_1552,Clostridium_nexile_DSM_1787,-0.0066957397775183
_spiroforme_DSM_1552_0,Gordonibacter_pamelaeae_2,Clostridium_spiroforme_DSM_1552,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.0023287443733065
_spiroforme_DSM_1552_0,Streptococcus_peroris_ATCC_700780_0,Clostridium_spiroforme_DSM_1552,Streptococcus_peroris_ATCC_700780,-0.0326820389969097
Bifidobacterium_longum_infantis_ATCC_15697_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_12,Bifidobacterium_longum_infantis_ATCC_15697,Clostridium_cellobioparum_DSM_1351,-0.046360419191145
Bifidobacterium_longum_infantis_ATCC_15697_0,Eubacterium_sulci_ATCC_35585_1,Bifidobacterium_longum_infantis_ATCC_15697,Eubacterium_sulci_ATCC_35585,0.0441924355352404
Bifidobacterium_longum_infantis_ATCC_15697_0,Oxalobacter_formigenes_HOxBLS_0,Bifidobacterium_longum_infantis_ATCC_15697,Oxalobacter_formigenes_HOxBLS,-0.0072127126827078
Bifidobacterium_longum_infantis_ATCC_15697_0,Blautia_hansenii_DSM_20583_9,Bifidobacterium_longum_infantis_ATCC_15697,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0340147962565446
Bifidobacterium_longum_infantis_ATCC_15697_0,Pseudoflavonifractor_capillosus_ATCC_29799_30,Bifidobacterium_longum_infantis_ATCC_15697,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0406739723927956
Bifidobacterium_longum_infantis_ATCC_15697_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_37,Bifidobacterium_longum_infantis_ATCC_15697,Clostridium_cellobioparum_DSM_1351,-0.0241006367018458
_methylpentosum_4,Phocaeicola_vulgatus_ATCC_8482_1,Clostridium_methylpentosum_R2_DSM_5476,Bacteroides_vulgatus_ATCC_8482,-0.0043488303787687
_methylpentosum_4,Bacteroides_intestinalis_0,Clostridium_methylpentosum_R2_DSM_5476,Bacteroides_intestinalis_341_DSM_17393,-0.0158788965951975
_methylpentosum_4,Blautia_obeum_ATCC_29174_4,Clostridium_methylpentosum_R2_DSM_5476,Blautia_obeum_ATCC_29174,0.0899286256886299
_methylpentosum_4,_eligens_ATCC_27750_6,Clostridium_methylpentosum_R2_DSM_5476,Eubacterium_eligens_ATCC_27750,0.0037331843292821
_methylpentosum_4,_methoxybenzovorans_SR3_27,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,-0.019784729523154
_methylpentosum_4,Odoribacter_laneus_YIT_12061_1,Clostridium_methylpentosum_R2_DSM_5476,Odoribacter_laneus_YIT_12061,-0.0095207732594634
_methylpentosum_4,Ruminococcus_champanellensis_18P13_JCM_17042_9,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_champanellensis_18P13,-0.0017801079232845
_methylpentosum_4,_methylpentosum_30,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,-0.0074689184251674
_methylpentosum_4,Gordonibacter_pamelaeae_5,Clostridium_methylpentosum_R2_DSM_5476,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,-0.0148268423223399
_methylpentosum_4,Holdemania_filiformis_0,Clostridium_methylpentosum_R2_DSM_5476,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,-0.0194592066554766
_methylpentosum_4,Acetivibrio_clariflavus_DSM_19732_6,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_clariflavum_DSM_19732,-0.0123304678535138
_methylpentosum_4,_methylpentosum_39,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,-0.17666881083384
_methylpentosum_4,_methylpentosum_40,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,-0.0262602516836194
_methylpentosum_4,Unidentified_Christensenellaceae_R-7_group_13,Clostridium_methylpentosum_R2_DSM_5476,Unidentified_Christensenellaceae_R-7_group_13,-0.0018182286724873
Methanobrevibacter_smithii_ATCC_35061_0,Phocaeicola_vulgatus_ATCC_8482_1,Methanobrevibacter_smithii_ATCC_35061,Bacteroides_vulgatus_ATCC_8482,-0.0060890389610242
Methanobrevibacter_smithii_ATCC_35061_0,Ruminococcus_champanellensis_18P13_JCM_17042_1,Methanobrevibacter_smithii_ATCC_35061,Ruminococcus_champanellensis_18P13,0.0328926887920681
Methanobrevibacter_smithii_ATCC_35061_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_7,Methanobrevibacter_smithii_ATCC_35061,Clostridium_cellobioparum_DSM_1351,0.0545836171151724
Methanobrevibacter_smithii_ATCC_35061_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_8,Methanobrevibacter_smithii_ATCC_35061,Clostridium_cellobioparum_DSM_1351,0.0528560152267392
Methanobrevibacter_smithii_ATCC_35061_0,Blautia_hansenii_DSM_20583_6,Methanobrevibacter_smithii_ATCC_35061,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0131463795204968
Methanobrevibacter_smithii_ATCC_35061_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_11,Methanobrevibacter_smithii_ATCC_35061,Clostridium_cellobioparum_DSM_1351,-0.0106501129108213
Methanobrevibacter_smithii_ATCC_35061_0,_methoxybenzovorans_SR3_10,Methanobrevibacter_smithii_ATCC_35061,Clostridium_methoxybenzovorans_SR3,0.0383483545260564
Methanobrevibacter_smithii_ATCC_35061_0,Marvinbryantia_formatexigens_2,Methanobrevibacter_smithii_ATCC_35061,Marvinbryantia_formatexigens_I_52_DSM_14469,0.115152988039017
Methanobrevibacter_smithii_ATCC_35061_0,Clostridium_perfringens_ATCC_13124_5,Methanobrevibacter_smithii_ATCC_35061,Clostridium_perfringens_ATCC_13124,0.0243944322927443
Methanobrevibacter_smithii_ATCC_35061_0,Eubacterium_sulci_ATCC_35585_2,Methanobrevibacter_smithii_ATCC_35061,Eubacterium_sulci_ATCC_35585,0.0214972259858598
Methanobrevibacter_smithii_ATCC_35061_0,Eubacterium_sulci_ATCC_35585_5,Methanobrevibacter_smithii_ATCC_35061,Eubacterium_sulci_ATCC_35585,0.0799421608337022
Methanobrevibacter_smithii_ATCC_35061_0,Unidentified_Christensenellaceae_R-7_group_7,Methanobrevibacter_smithii_ATCC_35061,Unidentified_Christensenellaceae_R-7_group_7,0.0212862573709858
Methanobrevibacter_smithii_ATCC_35061_0,Unidentified_Christensenellaceae_R-7_group_8,Methanobrevibacter_smithii_ATCC_35061,Unidentified_Christensenellaceae_R-7_group_8,0.0033245488138918
Methanobrevibacter_smithii_ATCC_35061_0,_methylpentosum_38,Methanobrevibacter_smithii_ATCC_35061,Clostridium_methylpentosum_R2_DSM_5476,-0.0036483627212004
_rectale_ATCC_33656_1,Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_1,Eubacterium_rectale_ATCC_33656,Clostridium_glycolicum_ATCC_14880,0.0311949207319321
_rectale_ATCC_33656_1,_methylpentosum_10,Eubacterium_rectale_ATCC_33656,Clostridium_methylpentosum_R2_DSM_5476,0.023581511266486
_rectale_ATCC_33656_1,_eligens_ATCC_27750_2,Eubacterium_rectale_ATCC_33656,Eubacterium_eligens_ATCC_27750,0.0030293730902348
_rectale_ATCC_33656_1,Blautia_wexlerae_DSM_19850_2,Eubacterium_rectale_ATCC_33656,Blautia_wexlerae_DSM_19850,0.0153480226929957
_rectale_ATCC_33656_1,_eligens_ATCC_27750_6,Eubacterium_rectale_ATCC_33656,Eubacterium_eligens_ATCC_27750,0.0350831474534219
_rectale_ATCC_33656_1,Pseudoflavonifractor_capillosus_ATCC_29799_9,Eubacterium_rectale_ATCC_33656,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0194370233071108
_rectale_ATCC_33656_1,_methoxybenzovorans_SR3_17,Eubacterium_rectale_ATCC_33656,Clostridium_methoxybenzovorans_SR3,0.0255612067336862
_rectale_ATCC_33656_1,Unidentified_Christensenellaceae_R-7_group_8,Eubacterium_rectale_ATCC_33656,Unidentified_Christensenellaceae_R-7_group_8,-0.0174012508377943
Blautia_producta_ATCC_27340_DSM_2950_0,Anaerobutyricum_hallii_DSM_3353_0,Blautia_producta_DSM_2950,Eubacterium_hallii_DSM_3353,0.0223721403413735
Blautia_producta_ATCC_27340_DSM_2950_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_0,Blautia_producta_DSM_2950,Clostridium_cellobioparum_DSM_1351,0.0291019654738781
Blautia_producta_ATCC_27340_DSM_2950_0,_methoxybenzovorans_SR3_29,Blautia_producta_DSM_2950,Clostridium_methoxybenzovorans_SR3,0.0479397360089726
Blautia_producta_ATCC_27340_DSM_2950_0,Gordonibacter_pamelaeae_4,Blautia_producta_DSM_2950,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,-0.0179922510889534
Blautia_producta_ATCC_27340_DSM_2950_0,Pseudoflavonifractor_capillosus_ATCC_29799_26,Blautia_producta_DSM_2950,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.022246784480583
Blautia_producta_ATCC_27340_DSM_2950_0,Pseudoramibacter_alactolyticus_ATCC_23263_2,Blautia_producta_DSM_2950,Pseudoramibacter_alactolyticus_ATCC_23263,-0.0453436602571311
Blautia_producta_ATCC_27340_DSM_2950_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_38,Blautia_producta_DSM_2950,Clostridium_cellobioparum_DSM_1351,-0.0693444994132293
Phocaeicola_vulgatus_ATCC_8482_1,Lachnospira_multipara_ATCC_19207_0,Bacteroides_vulgatus_ATCC_8482,Lachnospira_multipara_ATCC_19207,0.0217327842698343
Phocaeicola_vulgatus_ATCC_8482_1,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_11,Bacteroides_vulgatus_ATCC_8482,Clostridium_cellobioparum_DSM_1351,0.0095096753703089
Phocaeicola_vulgatus_ATCC_8482_1,Amedibacillus_dolichus_DSM_3991_2,Bacteroides_vulgatus_ATCC_8482,Eubacterium_dolichum_DSM_3991,0.0174341509221238
Phocaeicola_vulgatus_ATCC_8482_1,_methoxybenzovorans_SR3_19,Bacteroides_vulgatus_ATCC_8482,Clostridium_methoxybenzovorans_SR3,0.0183920342141108
Phocaeicola_vulgatus_ATCC_8482_1,Unidentified_Firmicutes_0,Bacteroides_vulgatus_ATCC_8482,Unidentified_Firmicutes_0,-0.0038484050226755
_methylpentosum_5,Roseburia_inulinivorans_DSM_16841_0,Clostridium_methylpentosum_R2_DSM_5476,Roseburia_inulinivorans_DSM_16841,0.0036727869337601
_methylpentosum_5,_eligens_ATCC_27750_4,Clostridium_methylpentosum_R2_DSM_5476,Eubacterium_eligens_ATCC_27750,0.0024289798420632
_methylpentosum_5,Slackia_exigua_ATCC_700122_0,Clostridium_methylpentosum_R2_DSM_5476,Slackia_exigua_ATCC_700122,0.0122081052608992
_methylpentosum_5,Sutterella_parvirubra_YIT_11816_0,Clostridium_methylpentosum_R2_DSM_5476,Sutterella_parvirubra_YIT_11816,-0.075616492407843
_methylpentosum_5,Veillonella_parvula_DSM_2008_1,Clostridium_methylpentosum_R2_DSM_5476,Veillonella_parvula_Te3_DSM_2008,-0.0084163218867059
_methylpentosum_5,_methoxybenzovorans_SR3_30,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,0.0024099349761646
_methylpentosum_5,_eligens_ATCC_27750_10,Clostridium_methylpentosum_R2_DSM_5476,Eubacterium_eligens_ATCC_27750,0.0421299907651917
_methylpentosum_5,Pseudoflavonifractor_capillosus_ATCC_29799_27,Clostridium_methylpentosum_R2_DSM_5476,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0093457845637369
Amedibacillus_dolichus_DSM_3991_0,Gordonibacter_pamelaeae_0,Eubacterium_dolichum_DSM_3991,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.0849256283613571
Amedibacillus_dolichus_DSM_3991_0,Slackia_exigua_ATCC_700122_0,Eubacterium_dolichum_DSM_3991,Slackia_exigua_ATCC_700122,0.0416671481443693
Amedibacillus_dolichus_DSM_3991_0,Eubacterium_sulci_ATCC_35585_0,Eubacterium_dolichum_DSM_3991,Eubacterium_sulci_ATCC_35585,0.1236402136675
Amedibacillus_dolichus_DSM_3991_0,Gordonibacter_pamelaeae_1,Eubacterium_dolichum_DSM_3991,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.213297383091927
Amedibacillus_dolichus_DSM_3991_0,Caldibacillus_thermoamylovorans_0,Eubacterium_dolichum_DSM_3991,Bacillus_thermoamylovorans,-0.0786906644050915
Amedibacillus_dolichus_DSM_3991_0,Methanosphaera_stadtmanae_DSM_3091_0,Eubacterium_dolichum_DSM_3991,Methanosphaera_stadtmanae_DSM_3091,0.0733727806129658
Amedibacillus_dolichus_DSM_3991_0,Slackia_piriformis_YIT_12062_0,Eubacterium_dolichum_DSM_3991,Slackia_piriformis_YIT_12062,0.0345487886148831
Amedibacillus_dolichus_DSM_3991_0,Blautia_obeum_ATCC_29174_8,Eubacterium_dolichum_DSM_3991,Blautia_obeum_ATCC_29174,0.018745851622328
Amedibacillus_dolichus_DSM_3991_0,Corynebacterium_propinquum_DSM_44285_0,Eubacterium_dolichum_DSM_3991,Corynebacterium_propinquum_DSM_44285,-0.0242163651397609
Amedibacillus_dolichus_DSM_3991_0,_gnavus_ATCC_29149_11,Eubacterium_dolichum_DSM_3991,Ruminococcus_gnavus_ATCC_29149,-0.0018908447056468
Amedibacillus_dolichus_DSM_3991_0,_lactaris_ATCC_29176_19,Eubacterium_dolichum_DSM_3991,Ruminococcus_lactaris_ATCC_29176,0.0301093389166769
Lachnospira_multipara_ATCC_19207_0,Anaerobutyricum_hallii_DSM_3353_0,Lachnospira_multipara_ATCC_19207,Eubacterium_hallii_DSM_3353,0.0224168159509952
Lachnospira_multipara_ATCC_19207_0,_lactaris_ATCC_29176_4,Lachnospira_multipara_ATCC_19207,Ruminococcus_lactaris_ATCC_29176,0.0254093740767624
Lachnospira_multipara_ATCC_19207_0,Bifidobacterium_animalis_lactis_DSM_10140_0,Lachnospira_multipara_ATCC_19207,Bifidobacterium_animalis_lactis_DSM_10140,-0.0084023682059367
Lachnospira_multipara_ATCC_19207_0,Enterococcus_dispar_ATCC_51266_0,Lachnospira_multipara_ATCC_19207,Enterococcus_dispar_ATCC_51266,-0.0466398880998658
Lachnospira_multipara_ATCC_19207_0,_eligens_ATCC_27750_8,Lachnospira_multipara_ATCC_19207,Eubacterium_eligens_ATCC_27750,-0.0312088226622002
Lachnospira_multipara_ATCC_19207_0,Clostridium_perfringens_ATCC_13124_4,Lachnospira_multipara_ATCC_19207,Clostridium_perfringens_ATCC_13124,-0.111394682484621
Streptococcus_cristatus_ATCC_51100_0,_rectale_ATCC_33656_3,Streptococcus_cristatus_ATCC_51100,Eubacterium_rectale_ATCC_33656,-0.0003699564841072
Streptococcus_cristatus_ATCC_51100_0,Streptococcus_cristatus_ATCC_51100_1,Streptococcus_cristatus_ATCC_51100,Streptococcus_cristatus_ATCC_51100,0.414872477075882
Streptococcus_cristatus_ATCC_51100_0,_lactaris_ATCC_29176_7,Streptococcus_cristatus_ATCC_51100,Ruminococcus_lactaris_ATCC_29176,-0.003018944055865
Streptococcus_cristatus_ATCC_51100_0,Schaalia_georgiae_DSM_6843_0,Streptococcus_cristatus_ATCC_51100,Actinomyces_georgiae_DSM_6843,0.125933685395472
Bacteroides_fluxus_YIT_12057_0,Lachnospira_multipara_ATCC_19207_3,Bacteroides_fluxus_YIT_12057,Lachnospira_multipara_ATCC_19207,-0.0254446942469244
Bacteroides_fluxus_YIT_12057_0,Caldibacillus_thermoamylovorans_0,Bacteroides_fluxus_YIT_12057,Bacillus_thermoamylovorans,0.0346654372284916
Bacteroides_fluxus_YIT_12057_0,_methylpentosum_11,Bacteroides_fluxus_YIT_12057,Clostridium_methylpentosum_R2_DSM_5476,-0.0011269466486034
Bacteroides_fluxus_YIT_12057_0,Blautia_wexlerae_DSM_19850_4,Bacteroides_fluxus_YIT_12057,Blautia_wexlerae_DSM_19850,-0.0002244885836194
Bacteroides_fluxus_YIT_12057_0,Blautia_hansenii_DSM_20583_9,Bacteroides_fluxus_YIT_12057,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0336939431450736
Bacteroides_fluxus_YIT_12057_0,_methylpentosum_25,Bacteroides_fluxus_YIT_12057,Clostridium_methylpentosum_R2_DSM_5476,-0.0798582444346079
Bacteroides_fluxus_YIT_12057_0,Pseudoflavonifractor_capillosus_ATCC_29799_18,Bacteroides_fluxus_YIT_12057,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0011788838507401
Bacteroides_fluxus_YIT_12057_0,Barnesiella_intestinihominis_YIT_11860_5,Bacteroides_fluxus_YIT_12057,Barnesiella_intestinihominis_YIT_11860,-0.154309493075382
Bacteroides_fluxus_YIT_12057_0,_methylpentosum_29,Bacteroides_fluxus_YIT_12057,Clostridium_methylpentosum_R2_DSM_5476,-0.005532509122273
Bacteroides_fluxus_YIT_12057_0,Acetivibrio_clariflavus_DSM_19732_9,Bacteroides_fluxus_YIT_12057,Clostridium_clariflavum_DSM_19732,-0.0079481884132233
_methylpentosum_6,Bacteroides_stercoris_ATCC_43183_0,Clostridium_methylpentosum_R2_DSM_5476,Bacteroides_stercoris_ATCC_43183,0.0056353347816702
_methylpentosum_6,Bacteroides_xylanisolvens_XB1A_0,Clostridium_methylpentosum_R2_DSM_5476,Bacteroides_xylanisolvens_XB1A,0.0127049196049462
_methylpentosum_6,Bilophila_wadsworthia_316_0,Clostridium_methylpentosum_R2_DSM_5476,Bilophila_wadsworthia_3_1_6,-0.0123169495905835
_methylpentosum_6,Ruminococcus_champanellensis_18P13_JCM_17042_1,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_champanellensis_18P13,-0.0272399967879842
_methylpentosum_6,Haemophilus_sputorum_CCUG_13788_0,Clostridium_methylpentosum_R2_DSM_5476,Haemophilus_sputorum_CCUG_13788,0.0414506410159953
_methylpentosum_6,_methylpentosum_15,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,-0.0268159931726231
_methylpentosum_6,_methoxybenzovorans_SR3_29,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,-0.0089614090286805
_methylpentosum_6,Unidentified_Christensenellaceae_R-7_group_7,Clostridium_methylpentosum_R2_DSM_5476,Unidentified_Christensenellaceae_R-7_group_7,-0.007854647949209
_methylpentosum_6,_methoxybenzovorans_SR3_30,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,-0.103163160877068
_methylpentosum_6,_methylpentosum_24,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,-0.067111473775259
_methylpentosum_6,Ruminococcus_champanellensis_18P13_JCM_17042_8,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_champanellensis_18P13,-0.0089258617985217
_methylpentosum_6,_methylpentosum_30,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,-0.106292351235735
_methylpentosum_6,Anaerostipes_caccae_L192_3,Clostridium_methylpentosum_R2_DSM_5476,Anaerostipes_caccae_DSM_14662,-0.0068697025783405
_methylpentosum_6,_methylpentosum_41,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,-0.0245177721507707
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_0,Clostridium_perfringens_ATCC_13124_0,Clostridium_glycolicum_ATCC_14880,Clostridium_perfringens_ATCC_13124,0.0029534406150118
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_0,Clostridium_perfringens_ATCC_13124_1,Clostridium_glycolicum_ATCC_14880,Clostridium_perfringens_ATCC_13124,0.0840411701283863
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_0,Clostridium_celatum_DSM_1785_0,Clostridium_glycolicum_ATCC_14880,Clostridium_celatum_DSM_1785,0.0114281595303433
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_0,Parabacteroides_merdae_ATCC_43184_1,Clostridium_glycolicum_ATCC_14880,Parabacteroides_merdae_ATCC_43184,-0.0627710407954877
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_0,Bacillus_mycoides_DSM_2048_0,Clostridium_glycolicum_ATCC_14880,Bacillus_mycoides_DSM_2048,0.066760584522202
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_0,_methoxybenzovorans_SR3_13,Clostridium_glycolicum_ATCC_14880,Clostridium_methoxybenzovorans_SR3,-0.0454133801977963
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_0,Butyricimonas_virosa_DSM_23226_0,Clostridium_glycolicum_ATCC_14880,Butyricimonas_virosa_DSM_23226,-0.0055679533463277
